0,0,2.99169160638553,-0.297818689977248,0,0,0,0.059219260491641,0.998244999580175
0,0,5.98406009483028,-0.588053574103469,0,0,0,0.059219260491641,0.998244999580175
0,0,8.97661403721418,-1.0181615457991,0,0,0,0.059219260491641,0.998244999580175
0,0,11.9725845816777,-1.27050337131413,0,0,0,0.059219260491641,0.998244999580175
0,0,15.0759191207501,-1.60876738617708,0,0,0,0.059219260491641,0.998244999580175
0,0,18.0595661938743,-2.1297792073542,0,0,0,0.059219260491641,0.998244999580175
0,0,21.0417987412009,-2.51844205797988,0,0,0,0.059219260491641,0.998244999580175
0,0,24.0492490963811,-2.65717433446525,0,0,0,0.059219260491641,0.998244999580175
0,0,27.0429489723318,-2.93223007335746,0,0,0,0.059219260491641,0.998244999580175
0,0,29.9250481308248,-3.16683624410143,0,0,0,0.059219260491641,0.998244999580175
0,0,32.8179589143228,-4.34974100153431,0,0,0,0.059219260491641,0.998244999580175
0,0,35.7479419940111,-4.17609081678984,0,0,0,0.059219260491641,0.998244999580175
0,0,38.6139670984782,-4.55442378373618,0,0,0,0.059219260491641,0.998244999580175
0,0,41.4326145852776,-4.91446032474869,0,0,0,0.059219260491641,0.998244999580175
0,0,44.2512541471799,-5.27449433900756,0,0,0,0.059219260491641,0.998244999580175
0,0,47.2244403709552,-5.87091869414553,0,0,0,0.059219260491641,0.998244999580175
0,0,50.1921939734556,-5.8686552906579,0,0,0,0.059219260491641,0.998244999580175
0,0,53.1584663341234,-5.86622217297736,0,0,0,0.059219260491641,0.998244999580175
0,0,56.1070983579624,-6.68968174130305,0,0,0,0.059219260491641,0.998244999580175
0,0,59.2149281768031,-6.97481379998999,0,0,0,0.059219260491641,0.998244999580175
0,0,62.2595668812224,-7.45533499075691,0,0,0,0.059219260491641,0.998244999580175
0,0,65.2983167686094,-7.83364253892614,0,0,0,0.059219260491641,0.998244999580175
0,0,68.3813054712457,-8.47029191310003,0,0,0,0.059219260491641,0.998244999580175
0,0,71.3541161865376,-8.90381299024784,0,0,0,0.059219260491641,0.998244999580175
0,0,74.4516177782143,-9.26435631571758,0,0,0,0.059219260491641,0.998244999580175
0,0,77.5282698085732,-9.93088173985188,0,0,0,0.059219260491641,0.998244999580175
0,0,80.6100286050178,-10.396829080647,0,0,0,0.059219260491641,0.998244999580175
0,0,83.5734536979942,-11.0303331006166,0,0,0,0.059219260491641,0.998244999580175
0,0,86.6578017491787,-11.4658859563656,0,0,0,0.059219260491641,0.998244999580175
0,0,89.6248307597538,-11.9062680645898,0,0,0,0.059219260491641,0.998244999580175
0,0,92.703498994999,-12.526921533944,0,0,0,0.059219260491641,0.998244999580175
0,0,95.7855481134633,-12.9621098173943,0,0,0,0.059219260491641,0.998244999580175
0,0,98.7549065382498,-13.5349015321635,0,0,0,0.059219260491641,0.998244999580175
0,0,101.831752313325,-13.9923699327842,0,0,0,0.059219260491641,0.998244999580175
